drug_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
NVP-TAE684,0.99767596,-0.11960589,-0.7941083,-0.8886075,-0.09391846,0.48617277,-0.39747044,3.348304,-0.017322266,1.7206059,-0.11289326,-0.40477902,-1.3308026,0.6992797,0.281806,1.4590197,0.89979553,2.3833768,1.3492138,0.055840395,-0.29679164,-0.62834984,-0.2259355,1.0995578,-0.41018498,0.99345917,0.40544748,0.49761954,-0.48737785,0.83689654,-0.104080535,0.07694728
NVS-PAK1-1,0.9575699,-0.123514496,-0.73537356,-0.869294,-0.08708856,0.49376214,-0.40753207,3.0019193,-0.03657851,1.5772558,-0.11094201,-0.33933634,-1.2391547,0.6253422,0.15976495,1.4176948,0.7940163,2.2500036,1.2057811,0.0462331,-0.26884687,-0.55699927,-0.1907826,1.0816486,-0.31861234,0.908802,0.3878701,0.4673323,-0.47625586,0.7617009,-0.1295744,0.096808836
Obatoclax_Mesylate,1.0498527,-0.15584032,-0.7201825,-0.84439975,-0.08117343,0.63769966,-0.3725793,3.7465484,-0.074796386,2.1593876,-0.14404722,-0.3913589,-1.2203896,0.8084859,0.20732535,1.7624829,0.9307534,2.771118,1.6330193,0.027111815,-0.29679167,-0.5696057,-0.31031188,1.2203944,-0.5020543,0.8334525,0.38354284,0.62256926,-0.48953596,0.84377575,-0.17612675,0.06331414
OICR-9429,0.9631815,-0.14068992,-0.71076214,-0.8381334,-0.08708143,0.5790611,-0.36760032,3.2298224,-0.035389952,1.5673622,-0.103811786,-0.3114163,-1.2187054,0.69695365,0.22568819,1.3718342,1.017642,2.277133,1.2476474,0.16854481,-0.2799008,-0.64324504,-0.22593549,0.9061181,-0.434611,0.9942473,0.3701876,0.51973367,-0.43534613,0.8382291,-0.07597324,0.046895597
Olaparib,0.81710935,-0.13590968,-0.7037798,-0.81947523,-0.08528207,0.35631633,-0.36122406,2.521944,-0.03068939,1.3502489,-0.11008958,-0.32262635,-1.2063211,0.6178052,0.16668466,1.1599382,0.7677171,2.0909371,0.9746394,0.06369803,-0.2824207,-0.6480668,-0.31876957,0.8867969,-0.53794146,0.8606675,0.35861298,0.37467605,-0.4337619,0.7817973,-0.081715345,0.029636003
Olmutinib,0.9631815,-0.10490943,-0.74115044,-0.8795383,-0.08067144,0.3584375,-0.33538273,2.7551627,-0.04351244,1.5673622,-0.11621564,-0.328148,-1.2518325,0.6969537,0.20488405,1.2616746,0.7946782,2.2695684,1.0559217,0.042039946,-0.253351,-0.57290727,-0.22593544,1.0272697,-0.4160464,0.9942474,0.40308282,0.41767368,-0.47079232,0.8382291,-0.08985504,0.04689565
Omipalisib,0.80061156,-0.1239427,-0.74013746,-0.8138217,-0.07813458,0.5312434,-0.36667562,3.5270526,-0.0941339,1.6370546,-0.089614935,-0.38718256,-1.3198695,0.5971745,0.31437406,1.4974146,0.96144104,2.2513785,1.42501,0.08492395,-0.29787126,-0.6562209,-0.33244547,1.1449528,-0.51896536,0.6919982,0.470113,0.55892897,-0.47212094,0.7706898,-0.04172771,0.04421195
OSI-930,0.7641639,-0.11104103,-0.7453012,-0.870378,-0.08873414,0.6252581,-0.38122085,3.3530347,-0.09048876,1.4585198,-0.09831279,-0.31926364,-1.2715207,0.6315084,0.24571852,1.4030533,1.0417536,2.3378243,1.3172867,0.20168966,-0.28816482,-0.66742724,-0.4395457,0.98190665,-0.6268337,0.7295865,0.39425084,0.5510273,-0.43780196,0.79327655,-0.05769871,0.051463455
Osimertinib,0.9961286,-0.15712284,-0.7406668,-0.857238,-0.08768067,0.35667133,-0.36626425,2.3612432,-0.085714355,1.6390834,-0.11621561,-0.328148,-1.2275062,0.66952145,0.15569293,1.1016613,0.6991924,2.3378904,0.91576207,0.027611427,-0.253351,-0.57290727,-0.19350445,0.85895306,-0.33733514,0.9501113,0.32894006,0.33915362,-0.471559,0.7293842,-0.15196367,0.08179033
OSU-03012,0.7628134,-0.15323311,-0.752637,-0.82803226,-0.086780675,0.58617866,-0.33892506,3.2627516,-0.0943557,1.4141366,-0.116663195,-0.35373402,-1.278393,0.625329,0.22259265,1.3899312,1.0268184,2.2881217,1.264225,0.17457339,-0.25836933,-0.63967836,-0.23121504,0.9151881,-0.40450558,0.71219164,0.37321466,0.52791184,-0.48111773,0.7890326,-0.0804193,0.044722978
OTX015,0.90371746,-0.12472088,-0.72878665,-0.8503649,-0.081817575,0.41212183,-0.3821924,3.0016856,-0.08191587,1.621363,-0.12475458,-0.3369476,-1.2368435,0.5991113,0.20635161,1.4340578,0.79590696,2.0586033,1.2138367,0.028904082,-0.25739613,-0.585127,-0.33534136,1.0860927,-0.52371526,0.82645947,0.39135125,0.46103078,-0.478184,0.75896376,-0.15983558,0.04472376
Oxaliplatin,3.7341676,0.8174402,-0.79675686,-0.9323066,0.59002936,2.6820643,-0.47433138,20.13289,-0.046220805,11.3514595,1.2961519,-0.3480613,-1.1983365,2.676942,3.4608777,8.348956,4.8558483,9.241735,9.788991,0.07332812,-0.26187384,-0.69005686,-0.27464762,7.480536,-0.5242646,1.4785415,1.0949947,2.946039,-0.47647387,0.8383774,0.8285005,1.1643939
P22077,0.76750404,-0.11074746,-0.7940697,-0.8794511,-0.08894059,0.43396145,-0.40531835,3.1750236,-0.13232169,1.4171897,-0.09303037,-0.32957986,-1.3282429,0.56105936,0.25607812,1.3927888,0.88071924,1.9918457,1.2674158,0.12788907,-0.28308707,-0.6303667,-0.34958735,1.1265522,-0.5199807,0.69295704,0.45907617,0.51781154,-0.449538,0.7126562,-0.017306186,0.03671915
PAC-1,0.87437296,-0.15102892,-0.7361849,-0.82455075,-0.112714745,0.38168874,-0.45839483,2.3930633,-0.027093658,1.4164054,-0.12177307,-0.34126526,-1.2583607,0.64825827,0.15052855,1.1273924,0.6677107,2.164756,0.9222895,0.024247102,-0.2516075,-0.57436794,-0.25755095,0.8291975,-0.36414075,0.92419314,0.31526434,0.3181428,-0.45005926,0.8048345,-0.17495205,0.04734149
Paclitaxel,0.8950641,-0.14740062,-0.67362624,-0.8321488,-0.08212738,0.44471613,-0.36010844,2.5483184,-0.02665762,1.4792668,-0.085428014,-0.30796182,-1.0713781,0.6846172,0.21638864,1.2221782,0.8641319,2.3436935,1.0209912,0.10009117,-0.2602777,-0.5980383,-0.2550629,0.8511232,-0.39101678,0.9414319,0.3286328,0.37339395,-0.44255438,0.8487189,-0.051590748,0.061223663
Palbociclib,0.8623522,-0.13469857,-0.6745303,-0.77910495,-0.078207664,0.32728925,-0.30851704,2.4305568,-0.03473568,1.3780149,-0.12574354,-0.33683756,-1.1596661,0.6186078,0.18018948,1.1450711,0.75638485,2.0373254,0.9109275,0.06484285,-0.26776913,-0.547772,-0.26838422,0.8635546,-0.4873863,0.8898151,0.33372948,0.36321998,-0.41367817,0.7951687,-0.056998312,0.078477584
Panobinostat,0.83131355,-0.15680951,-0.7294557,-0.8519468,-0.1102977,0.40210515,-0.46511027,2.445205,-0.06414449,1.2952763,-0.112996094,-0.33782354,-1.2225215,0.56385076,0.15473337,1.0655037,0.6571313,1.887748,0.9628976,0.033032116,-0.24981676,-0.5828632,-0.31350854,0.85056776,-0.4730339,0.8113612,0.30924168,0.34176108,-0.4850129,0.7390961,-0.15400766,0.042143624
Panzem,0.9462706,-0.14958067,-0.6997618,-0.8386032,-0.11201712,0.35738373,-0.44364902,2.354524,0.0012432963,1.5448141,-0.15407133,-0.4038482,-1.112758,0.7307029,0.09458506,1.2139237,0.7507473,2.422049,0.9385622,-0.07062112,-0.29424316,-0.6192599,-0.25655895,0.8770787,-0.39702994,1.0331476,0.31607795,0.3253919,-0.45398018,0.9091379,-0.2637733,0.03996231
Parthenolide,0.91766775,-0.18371701,-0.7061077,-0.827142,-0.11088142,0.43290818,-0.41640761,2.4900253,-0.027823998,1.4888159,-0.11409858,-0.38677424,-1.1348197,0.7020817,0.1275339,1.2557732,0.82801133,2.3384109,1.0246767,0.098700725,-0.27654174,-0.6224198,-0.24892262,0.8753187,-0.41802126,0.95713943,0.30130285,0.408299,-0.4828543,0.8709489,-0.11165343,0.039263286
Pazopanib,0.9106491,-0.16057082,-0.71964055,-0.84571385,-0.10076674,0.57962257,-0.3957595,3.5907683,-0.07195109,1.8559002,-0.11741637,-0.38336742,-1.2116333,0.6814516,0.23267923,1.6110338,0.9326675,2.4801316,1.4876571,0.051757857,-0.28542602,-0.57907003,-0.31538355,1.164052,-0.46437997,0.8213001,0.44582298,0.5726013,-0.4865555,0.83090097,-0.13191572,0.05022453
PCI-34051,0.8207797,-0.1557819,-0.74768484,-0.8509253,-0.100444205,0.38103223,-0.40543726,2.480273,-0.08360442,1.3367441,-0.11166387,-0.34139773,-1.2765396,0.5503685,0.15192395,1.1130698,0.6940425,1.8404844,0.96644,0.04490431,-0.2798893,-0.65692055,-0.3150984,0.8478941,-0.5068895,0.77834696,0.3155522,0.36039668,-0.46312955,0.7439371,-0.12305285,0.0288799
PD0166285,0.9462095,-0.116140656,-0.72606486,-0.8021612,-0.082852125,0.41314334,-0.33262628,3.0672784,-0.091347635,1.5702022,-0.13128686,-0.36108097,-1.2594647,0.6386208,0.19789746,1.4142215,0.8338877,2.286192,1.2246417,0.02985256,-0.323212,-0.5773502,-0.15574555,1.093097,-0.3204977,0.92737675,0.40609816,0.4819253,-0.42900544,0.72379494,-0.11231482,0.08815022
PD0325901,1.2501565,0.07224959,-0.72583723,-0.8573814,0.0010562076,0.71324396,-0.38041523,5.4209576,-0.10365811,2.9283414,0.059337724,-0.32089284,-1.239707,0.8763819,0.6621717,2.3934171,1.3346595,3.052306,2.3664913,0.06612772,-0.27491674,-0.6585498,-0.26597896,2.01805,-0.47314352,0.83392125,0.5338279,0.7727476,-0.4473367,0.85635394,-0.0466287,0.18422799
PD173074,1.0482253,-0.15362568,-0.73165333,-0.8256066,-0.0784645,0.3578997,-0.31677794,2.395954,-0.08343416,1.72521,-0.10492813,-0.31299156,-1.236406,0.69768137,0.19292262,1.1394678,0.75942296,2.5066226,0.9299124,0.049018692,-0.2539641,-0.56055534,-0.15574558,0.86531717,-0.3204977,1.0138656,0.3309567,0.33863118,-0.45868737,0.8176415,-0.10576915,0.08829169
PDD00017273,0.97903943,-0.13635005,-0.71572846,-0.7914335,-0.08869835,0.5386193,-0.3369334,3.4914622,-0.036343813,1.6733488,-0.09517873,-0.35299957,-1.2133268,0.723899,0.2837702,1.5074762,0.9605869,2.475366,1.4050404,0.08325263,-0.31649652,-0.5951677,-0.2526146,1.1235955,-0.4238938,1.0102432,0.4476298,0.5434597,-0.4220886,0.8961369,-0.061579518,0.04860589
Pelitinib,0.9828807,-0.074073784,-0.6876905,-0.78633094,-0.037963554,0.4456792,-0.34592608,3.113122,-0.09682816,1.624036,-0.06824309,-0.2535012,-1.188948,0.66779315,0.2176376,1.429375,0.8453171,2.3128822,1.2515726,0.061909094,-0.25084624,-0.57509476,-0.18771005,1.0755473,-0.34171093,0.9361797,0.4023782,0.49890992,-0.33909458,0.7187466,-0.009296461,0.08033303
Pemetrexed,0.8388999,-0.1361041,-0.7216313,-0.8014623,-0.091001704,0.42185313,-0.3410861,2.5059493,-0.05491921,1.3878092,-0.10450395,-0.32001352,-1.2237319,0.5731334,0.17432144,1.1573297,0.76164764,2.0307846,0.99597937,0.055780917,-0.26052442,-0.6415291,-0.36526152,0.88802505,-0.48904213,0.82212096,0.35580608,0.37063882,-0.42434537,0.7442756,-0.09717416,0.044548787
Pevonedistat,0.9280984,-0.1562448,-0.7873628,-0.8662682,-0.11298732,0.6563643,-0.4031869,3.7202723,-0.019481186,1.946892,-0.118555434,-0.4327497,-1.2698559,0.7301909,0.24432448,1.6680803,0.9727025,2.626265,1.5777067,0.066001505,-0.2977465,-0.7037617,-0.31629682,1.1506383,-0.5212332,0.8697282,0.42573723,0.6133636,-0.4982383,0.84507066,-0.13394925,0.060646158
Pexidartinib,0.80238974,-0.123745345,-0.786645,-0.89413315,-0.1199951,0.58802414,-0.44324458,3.2571907,-0.075944014,1.5509448,-0.11666321,-0.4334196,-1.3861939,0.631209,0.20794849,1.4287776,1.0135556,2.3022006,1.2665234,0.15813015,-0.30041948,-0.6832663,-0.42924055,1.0883775,-0.6410039,0.7676483,0.39325982,0.5255335,-0.4979205,0.7984027,-0.08041931,0.04881487
PF-00299804,0.90020436,-0.12428393,-0.7301991,-0.8386809,-0.08566749,0.4456792,-0.36694783,3.113122,-0.042350415,1.5375713,-0.107656375,-0.31787014,-1.2326068,0.66175735,0.1721561,1.429375,0.8453172,2.1921265,1.2515727,0.038954426,-0.25084624,-0.6444935,-0.25487053,1.0755473,-0.50812685,0.9407085,0.4023782,0.49890998,-0.4633357,0.8022058,-0.1281164,0.09190403
PF-06747775,0.83965653,-0.15871051,-0.7456134,-0.85120195,-0.08186656,0.45129293,-0.33942693,2.4532807,-0.05854205,1.3412343,-0.11580377,-0.33219904,-1.2488345,0.62557715,0.18200697,1.2033668,0.77439857,2.109657,1.0087792,0.028597567,-0.25184545,-0.57290727,-0.29658696,0.86519146,-0.41604647,0.7839652,0.33327314,0.34499887,-0.47641382,0.7880474,-0.12502539,0.044562425
PF-3644022,0.8989465,-0.11235556,-0.756905,-0.83601075,-0.093437284,0.39368463,-0.35879472,2.7374077,-0.06514123,1.472592,-0.11981627,-0.39497384,-1.2490882,0.6602061,0.18591893,1.2665641,0.8148583,2.139736,1.0749367,0.07219644,-0.32545057,-0.6016783,-0.25149086,1.0125316,-0.40175372,0.91771924,0.392181,0.43201193,-0.46895152,0.8069969,-0.1288253,0.057407945
PF-3758309,0.9682952,-0.10566729,-0.7039041,-0.8632197,-0.08607808,0.3774554,-0.38064897,2.722306,-0.0454375,1.5901625,-0.10174867,-0.3220947,-1.1536785,0.6680817,0.18380816,1.2579862,0.77267575,2.309178,1.0452912,0.06621658,-0.26750013,-0.5907817,-0.20128676,1.0213768,-0.33947664,0.93475765,0.39845097,0.4096596,-0.46423346,0.8406076,-0.09389076,0.07824867
PF-4708671,0.8688261,-0.15712497,-0.7914614,-0.86886525,-0.10184655,0.58177024,-0.40098786,3.2302303,-0.030543888,1.4321858,-0.11835834,-0.37739694,-1.3262637,0.6450273,0.20591909,1.3856859,1.0029203,2.299929,1.2535262,0.14633279,-0.30054283,-0.55045396,-0.1820027,0.91108036,-0.36733854,0.91692984,0.36851203,0.517542,-0.50375885,0.802914,-0.08854634,0.09360553
PF-477736,0.87659043,-0.14679584,-0.732471,-0.8229114,-0.06905139,0.3833238,-0.31922215,2.4567425,-0.037173707,1.4139588,-0.10573235,-0.32134855,-1.1893605,0.65101707,0.18753523,1.1748171,0.77040946,2.171709,0.97486913,0.06347812,-0.2588936,-0.62400657,-0.24602424,0.8669183,-0.43218818,0.91579974,0.3212302,0.39548075,-0.46349475,0.8122391,-0.12668236,0.10402585
PF-562271,0.9662586,-0.16007596,-0.7717781,-0.8702077,-0.096716255,0.5856127,-0.3802006,3.4692063,-0.087893754,1.931473,-0.11787501,-0.40804246,-1.305139,0.72642,0.22496712,1.578668,1.0193751,2.552381,1.4543343,0.16902605,-0.29252338,-0.64724815,-0.38927698,1.1369609,-0.54294246,0.7641552,0.39737323,0.5347065,-0.49144274,0.8267134,-0.07597324,0.04776222
PF-CBP1,0.9087157,-0.15379739,-0.7222522,-0.81575143,-0.09064913,0.3182563,-0.35110646,2.293494,-0.037233885,1.4876281,-0.20446289,-0.334488,-1.2431484,0.6700223,0.14853403,1.1494664,0.697987,2.227252,0.8561658,-0.05415065,-0.32255146,-0.5525753,-0.14227939,0.8641599,-0.31500182,0.9566433,0.31191078,0.3071081,-0.4684485,0.80757415,-0.1900149,0.10242411
PFI-1,0.82323563,-0.12394269,-0.76753145,-0.8733517,-0.07813459,0.5278163,-0.46534035,3.511871,-0.07999622,1.6381238,-0.08961495,-0.38718253,-1.2738409,0.6026655,0.31104517,1.4939317,0.95169044,2.2479448,1.4195619,0.08492394,-0.29679167,-0.64937365,-0.30327362,1.1433321,-0.47520587,0.82085884,0.46919537,0.55500835,-0.47593448,0.77067554,-0.04172771,0.044726152
PFI-3,0.7827175,-0.15024474,-0.7037343,-0.83449596,-0.09253476,0.34992844,-0.37248683,2.3656228,-0.019324379,1.2672943,-0.105592504,-0.31194374,-1.1995543,0.61116123,0.1736598,1.132387,0.6903667,1.9989043,0.90429455,0.05041792,-0.26962045,-0.63750046,-0.3797139,0.85824233,-0.5659943,0.8321615,0.318039,0.33172733,-0.4436194,0.78216285,-0.09726375,0.039005313
PHA-665752,0.89436173,-0.12133422,-0.6856098,-0.8128533,-0.07398684,0.52412504,-0.33108228,3.416782,-0.025583748,1.6637065,-0.10329953,-0.3015925,-1.1683222,0.6644429,0.25558072,1.4907085,0.9127859,2.3008435,1.3757752,0.085050635,-0.28847897,-0.5548796,-0.27290612,1.1166099,-0.4985307,0.9474276,0.45227453,0.52710044,-0.43481237,0.81993484,-0.045584954,0.06518799
PHA-793887,0.9876501,-0.15268984,-0.70390415,-0.8509568,-0.09626033,0.35685697,-0.3808905,2.3600311,-0.037203733,1.6163777,-0.120021984,-0.33215225,-1.1536785,0.6961317,0.17302382,1.1865935,0.7210564,2.2958543,0.9100892,0.046932284,-0.2535242,-0.5451447,-0.16694197,0.88959175,-0.3000925,0.9937425,0.32677916,0.32962823,-0.48562208,0.8414998,-0.13140184,0.111471295
Phenergan,1.2464975,-0.14722505,-0.756398,-0.9290479,-0.13223338,0.798184,-0.5351612,4.0920334,-0.07432593,2.8143446,-0.14055091,-0.3717961,-1.2402362,1.0078582,0.16611011,2.2338686,0.8501333,2.7674732,2.143464,-0.0048121773,-0.30495363,-0.5799878,-0.20561919,1.5358908,-0.32330653,0.9475126,0.37148693,0.8260778,-0.52459306,0.7312108,-0.21226908,0.24479614
Phenformin,0.8606885,-0.16898961,-0.73872715,-0.88785034,-0.104838185,0.342972,-0.5304073,2.283404,-0.07671344,1.4270846,-0.15288803,-0.33827654,-1.2221231,0.5818566,0.13545537,1.058981,0.5889349,1.9585625,0.90600365,-0.060742106,-0.24713632,-0.59724903,-0.35276812,0.80088735,-0.4769559,0.83894336,0.2734931,0.28395775,-0.5039272,0.74906796,-0.28997466,0.04734159
PI-103,0.8345378,-0.1488612,-0.74805534,-0.8087277,-0.06972338,0.31684124,-0.27458283,2.380266,-0.047595423,1.3712428,-0.1651529,-0.39215901,-1.3285851,0.6172828,0.21645012,1.1553022,0.798236,1.9873221,0.89537317,0.04067023,-0.33431008,-0.65884864,-0.3225464,0.88598627,-0.6370363,0.8583401,0.33467567,0.34270665,-0.45001313,0.7571813,-0.07357798,0.026509684
Picrotin,0.96476525,-0.1851155,-0.64668596,-0.82427776,-0.092846505,0.4483208,-0.37808043,2.6055636,-0.013359995,1.6195464,-0.11189636,-0.37117913,-1.0441885,0.72767496,0.17213248,1.2363561,0.94837433,2.494874,1.0392156,0.13358285,-0.27460018,-0.5977277,-0.24488406,0.85891,-0.36687487,0.95941657,0.30403286,0.4304239,-0.48238075,0.83564156,-0.07388525,0.053233765
Pictilisib,0.9932771,-0.12772891,-0.78178847,-0.8408157,-0.07746865,0.5763089,-0.30960453,3.4777896,-0.04007423,1.9722891,-0.13892312,-0.40776575,-1.3792695,0.7609095,0.19626802,1.6352929,0.9036344,2.6355233,1.4693704,0.02807606,-0.35977054,-0.6987926,-0.3225464,1.1480261,-0.5945144,0.9226963,0.39230254,0.5401784,-0.4591074,0.86307913,-0.096157104,0.046521228
PIK-93,0.872175,-0.1126579,-0.7486323,-0.86784095,-0.09425409,0.54552937,-0.46545717,3.545494,-0.09997395,1.7208925,-0.10036351,-0.37695977,-1.2818383,0.63796276,0.2928075,1.5230223,0.96115756,2.383129,1.430411,0.07498988,-0.26781225,-0.6084374,-0.2433873,1.1287428,-0.4493628,0.82436466,0.44487727,0.554655,-0.48981717,0.78654456,-0.076108664,0.04864005
Pilaralisib,0.9834274,-0.12006524,-0.7265953,-0.85576445,-0.082530335,0.5246542,-0.35520184,3.509456,-0.08191259,1.6596774,-0.091327325,-0.32433772,-1.2286158,0.7021588,0.31033975,1.4953802,0.95430094,2.4676948,1.4172137,0.0784413,-0.2554242,-0.59068865,-0.23537156,1.1463724,-0.35410565,0.95142585,0.46867767,0.55583256,-0.47597212,0.7848056,-0.05449362,0.059584845
PIM447,0.92582387,-0.150016,-0.7197332,-0.84566617,-0.08279936,0.35081056,-0.32666445,2.5105555,-0.018892443,1.4928877,-0.10366333,-0.31830567,-1.2120993,0.6897108,0.18806015,1.1740172,0.78130525,2.2312295,0.94946307,0.05871734,-0.2822773,-0.6289999,-0.22427721,0.87005097,-0.36665347,0.97428906,0.33328447,0.3717428,-0.4388934,0.849914,-0.085108936,0.08110012
Piperlongumine,0.76464295,-0.16989385,-0.71701664,-0.84973055,-0.09712769,0.40319785,-0.39943478,2.3950198,-0.059325453,1.2582909,-0.10355584,-0.32438475,-1.2087679,0.5561004,0.17313235,1.1703243,0.74144316,1.8813324,0.9680002,0.058323365,-0.26300663,-0.6471016,-0.3226674,0.82119656,-0.50812685,0.80042326,0.30086383,0.3719788,-0.4624444,0.7023289,-0.10647241,0.021365354
PLX-4720,0.9284362,-0.12374529,-0.67206055,-0.78598684,-0.065911405,0.53269196,-0.29804474,3.420289,-0.120909646,1.8121437,-0.10716663,-0.2872913,-1.1654139,0.6836066,0.2589438,1.5142947,0.88621867,2.4625494,1.4142561,0.080979444,-0.29635477,-0.5647847,-0.16199605,1.113575,-0.33726072,0.86170393,0.41860697,0.5237509,-0.41157305,0.81068176,-0.025571242,0.103778146
PLX7904,0.93655175,-0.13608032,-0.67206055,-0.7859868,-0.06591139,0.5376198,-0.29804477,3.4883146,-0.021427887,1.7377937,-0.09939176,-0.28729132,-1.1654139,0.67533356,0.31248188,1.4808581,0.93461627,2.410165,1.4096466,0.08097941,-0.29334903,-0.59860796,-0.17635748,1.0942283,-0.34966534,0.88186806,0.4191677,0.53453046,-0.41157305,0.79678464,-0.02557123,0.08632839
Ponatinib,0.9613189,-0.10805839,-0.7186992,-0.8278028,-0.039022014,0.5798409,-0.29804483,3.2265723,-0.031721063,1.567484,-0.10522217,-0.2994058,-1.2291424,0.6992797,0.21701394,1.375545,1.0095752,2.290601,1.2480718,0.15692733,-0.28225887,-0.56885237,-0.22593547,0.9065858,-0.43461096,0.99345917,0.36797985,0.5175335,-0.4143752,0.8368965,-0.0554694,0.046995513
Poziotinib,0.8452674,-0.117955685,-0.7377125,-0.84489244,-0.08682866,0.505545,-0.35781208,3.3979034,-0.04181022,1.6349676,-0.11083364,-0.34774312,-1.2406548,0.6252341,0.23070318,1.5114967,0.9400308,2.1197155,1.3809469,0.07802704,-0.2547835,-0.5753123,-0.3031032,1.1437037,-0.42336303,0.87732416,0.44187972,0.5685965,-0.47711542,0.7828842,-0.07402709,0.05536172
Prexasertib,0.90670115,-0.07590489,-0.69897133,-0.7947142,-0.04259482,0.30141374,-0.3563521,2.3796067,-0.10558298,1.4808873,-0.06716122,-0.26274565,-1.2113608,0.5962116,0.2022073,1.108651,0.7187838,2.0579891,0.90647304,0.06135251,-0.29049575,-0.5830524,-0.17037171,0.8635464,-0.34024793,0.83764076,0.33294097,0.35252795,-0.3426568,0.6766292,-0.014389526,0.08350046
PRIMA-1,0.8802967,-0.21017794,-0.71341693,-0.8421992,-0.116490774,0.38795367,-0.42196506,2.549086,-0.012611033,1.536418,-0.13911353,-0.39052945,-1.2095169,0.68952084,0.10548202,1.2550004,0.7656625,2.3952336,0.9560011,0.038771,-0.28992078,-0.6833772,-0.28752345,0.8369459,-0.5005937,0.899054,0.24645293,0.32365763,-0.51079535,0.8183638,-0.1704737,0.019035442
PRIMA-1MET,0.8596518,-0.21017791,-0.71341693,-0.8421992,-0.11649079,0.3807816,-0.42196506,2.5186646,-0.012611021,1.495672,-0.1391135,-0.39052945,-1.2095169,0.67841804,0.109980516,1.2311934,0.7671545,2.3603168,0.94295514,0.038771,-0.28992072,-0.6808628,-0.23435673,0.8299583,-0.43230456,0.8802816,0.24787548,0.32501101,-0.51079535,0.81346935,-0.17047372,0.038222596
PRT062607,0.9004665,-0.15545268,-0.7670181,-0.8705191,-0.091695264,0.366637,-0.36692792,2.422466,-0.041652054,1.4710206,-0.13083102,-0.35886362,-1.2498578,0.678971,0.14937182,1.1402268,0.7138307,2.2155206,0.9526357,0.0086398,-0.2753006,-0.6260616,-0.26288995,0.896816,-0.43343017,0.9440011,0.32781333,0.34441924,-0.4758098,0.81589854,-0.15625167,0.083590075
Pyridostatin,0.8807475,-0.15001597,-0.7197331,-0.84566617,-0.08592125,0.35299614,-0.35271576,2.4384892,-0.096552536,1.4560876,-0.10366333,-0.3183056,-1.2345691,0.5990812,0.19213575,1.0730609,0.71583056,2.0313244,0.93337804,0.05871732,-0.2822773,-0.642175,-0.18651618,0.85480696,-0.3616902,0.8135756,0.33535972,0.3594678,-0.4388934,0.67369574,-0.085108906,0.069062464
Pyrimethamine,0.856133,-0.12472088,-0.72655714,-0.8059717,-0.121818244,0.41212183,-0.47136086,3.0016856,-0.099293776,1.621363,-0.14203504,-0.37633014,-1.254168,0.5807798,0.11925202,1.4340578,0.76609015,2.0586033,1.2138367,-0.023225881,-0.32603633,-0.55507946,-0.18639396,1.0860927,-0.3727003,0.75643337,0.38526106,0.46103078,-0.454497,0.75745696,-0.21284854,0.08824846
